Rk,Player,Age,Team_adv,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season,RookieSeason,Team_sl,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Impact_PC1
102.0,Keyonte George,20.0,UTA,PG,75.0,44.0,2023.0,10.4,0.533,0.54,0.274,0.8,10.6,5.7,23.1,0.9,0.3,17.1,22.8,-0.4,0.1,-0.3,-0.008,-1.5,-2.9,-4.4,-1.2,,2023-24,2023-24,UTA,3,24.9,21.7,7.7,14.7,0.523,4.0,9.0,0.444,2.3,3.7,0.636,0.7,2.0,2.7,6.3,1.3,0.3,2.3,1.0,-0.2366864753303543
109.0,Brandin Podziemski,20.0,GSW,SG,74.0,28.0,1968.0,13.0,0.54,0.392,0.132,6.6,16.7,11.7,18.1,1.5,0.6,12.2,15.4,2.1,2.0,4.1,0.1,-0.5,0.4,-0.1,0.9,ROY-5,2023-24,2023-24,GOS,5,30.3,9.0,3.0,11.4,0.263,1.0,4.6,0.217,2.0,3.0,0.667,1.8,5.0,6.8,6.0,0.8,0.2,4.2,3.0,0.8385572114190033
148.0,Scoot Henderson,19.0,POR,PG,62.0,32.0,1765.0,9.5,0.489,0.336,0.256,3.2,9.5,6.2,29.9,1.3,0.7,19.3,26.5,-2.5,0.9,-1.7,-0.045,-3.5,-2.3,-5.8,-1.7,,2023-24,2023-24,POR,1,21.3,15.0,5.0,13.0,0.385,1.0,3.0,0.333,4.0,4.0,1.0,0.0,5.0,5.0,6.0,1.0,0.0,2.0,4.0,-0.5989268049277733
154.0,Toumani Camara,23.0,POR,PF,70.0,49.0,1739.0,10.6,0.547,0.393,0.226,8.4,14.0,11.0,7.2,1.9,1.7,14.9,13.8,0.6,1.4,2.0,0.055,-3.1,0.0,-3.1,-0.5,,2023-24,2023-24,PHX,4,29.2,16.3,5.3,11.5,0.457,0.8,3.5,0.214,5.0,7.0,0.714,3.3,3.8,7.0,2.0,0.8,0.5,3.0,3.3,0.1804116246592075
156.0,Bilal Coulibaly,19.0,WAS,SF,63.0,15.0,1715.0,8.9,0.543,0.428,0.303,3.4,12.8,8.0,8.2,1.6,2.3,15.1,14.2,-0.5,0.9,0.4,0.013,-3.6,-0.5,-4.2,-0.9,,2023-24,2023-24,WAS,4,30.5,12.3,4.3,10.5,0.405,0.5,2.8,0.182,3.3,4.8,0.684,1.5,3.3,4.8,2.0,0.5,2.3,2.5,1.8,-0.2354477637321576
160.0,Cason Wallace,20.0,OKC,SG,82.0,13.0,1692.0,12.0,0.612,0.529,0.084,3.6,8.6,6.2,8.9,2.2,2.0,8.9,12.9,1.9,2.1,4.0,0.115,-0.9,1.0,0.1,0.9,,2023-24,2023-24,OKC,5,26.7,11.0,3.6,10.4,0.346,2.4,6.2,0.387,1.4,2.2,0.636,0.8,1.8,2.6,2.6,1.4,0.2,2.8,3.0,0.8500577850061061
176.0,Ausar Thompson,21.0,DET,SF,63.0,38.0,1583.0,12.8,0.522,0.235,0.248,8.9,19.6,14.2,10.8,2.1,3.2,13.6,16.6,0.1,1.7,1.8,0.053,-2.8,0.6,-2.2,-0.1,,2023-24,2023-24,DET,4,29.2,13.5,5.0,10.8,0.465,0.8,2.8,0.273,2.8,4.3,0.647,2.0,8.0,10.0,3.5,2.3,1.8,2.8,2.5,0.4183159906385747
203.0,Amen Thompson,21.0,HOU,SF,62.0,23.0,1388.0,18.2,0.576,0.13,0.348,11.3,20.4,15.8,17.0,2.7,2.5,14.9,18.5,1.9,2.4,4.3,0.149,-0.1,1.9,1.8,1.3,,2023-24,2023-24,HOU,1,28.4,16.0,6.0,13.0,0.462,1.0,1.0,1.0,3.0,4.0,0.75,2.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,1.6194647015047003
207.0,Marcus Sasser,23.0,DET,PG,71.0,11.0,1351.0,11.8,0.542,0.469,0.129,0.9,9.6,5.2,25.4,1.6,0.8,14.3,19.9,0.3,0.6,0.9,0.033,-1.5,-1.1,-2.6,-0.2,,2023-24,2023-24,DET,5,27.0,15.6,6.0,13.6,0.441,1.8,6.8,0.265,1.8,2.8,0.643,0.0,2.0,2.0,3.4,1.2,0.0,1.4,3.0,0.2177148927384843
208.0,Kris Murray,23.0,POR,SF,62.0,29.0,1348.0,9.0,0.481,0.5,0.153,6.7,12.3,9.3,8.4,1.9,1.4,12.3,14.1,-0.4,1.0,0.7,0.024,-3.5,-0.2,-3.6,-0.6,,2023-24,2023-24,POR,5,24.7,10.0,3.8,8.8,0.432,1.6,5.0,0.32,0.8,1.4,0.571,1.4,3.0,4.4,1.2,1.4,0.0,1.6,1.6,-0.1230420335574851
215.0,Dereck Lively,19.0,DAL,C,55.0,42.0,1294.0,18.1,0.728,0.007,0.274,11.4,20.4,16.0,6.4,1.3,5.2,13.1,12.6,3.1,1.8,4.9,0.183,-0.3,0.8,0.5,0.8,ROY-6,2023-24,2023-24,DAL,5,23.4,8.4,3.4,5.0,0.68,0.0,0.6,0.0,1.6,3.0,0.533,3.2,4.8,8.0,0.8,0.2,0.6,1.8,3.4,1.642650746121325
219.0,Gradey Dick,20.0,TOR,SG,60.0,17.0,1268.0,8.9,0.546,0.542,0.115,2.3,9.3,5.7,7.4,1.3,0.1,9.7,17.4,-0.1,0.4,0.3,0.01,-3.2,-2.2,-5.4,-1.1,,2023-24,2023-24,TOR,4,28.2,16.0,6.0,15.0,0.4,2.0,6.8,0.296,2.0,2.3,0.889,2.0,4.0,6.0,2.3,1.5,0.3,2.8,2.8,-0.3606538690490781
226.0,Duop Reath,27.0,POR,C,68.0,20.0,1214.0,15.1,0.571,0.491,0.186,8.1,15.4,11.5,8.9,1.3,2.8,8.8,20.7,1.4,1.0,2.4,0.095,-0.2,-0.7,-0.9,0.3,,2023-24,2023-24,POR,5,19.5,13.0,4.2,8.8,0.477,0.6,1.6,0.375,4.0,4.8,0.833,3.4,4.0,7.4,1.4,1.2,1.6,1.0,3.0,0.8972570214018604
235.0,Anthony Black,20.0,ORL,PG,69.0,33.0,1164.0,8.4,0.56,0.381,0.324,3.3,10.8,7.0,10.6,1.5,1.7,16.6,12.7,0.1,1.5,1.6,0.067,-3.8,0.8,-3.0,-0.3,,2023-24,2023-24,ORL,3,28.4,11.0,4.3,10.7,0.406,0.3,2.0,0.167,2.0,3.7,0.545,1.7,7.0,8.7,4.0,2.0,0.7,4.0,3.0,0.0803155198135577
236.0,Jordan Hawkins,21.0,NOP,SG,67.0,10.0,1160.0,10.2,0.533,0.654,0.175,2.8,11.3,7.1,8.2,0.8,0.6,7.5,19.9,0.3,1.0,1.3,0.053,-1.3,-1.7,-3.1,-0.3,,2023-24,2023-24,NOP,5,28.1,12.8,4.4,13.8,0.319,1.8,7.2,0.25,2.2,4.0,0.55,1.2,4.0,5.2,2.2,1.8,0.0,3.4,2.2,0.1418561467685191
240.0,Trayce Jackson-Davis,23.0,GSW,PF,68.0,16.0,1130.0,21.6,0.692,0.003,0.398,13.1,19.4,16.3,10.4,1.2,6.1,11.2,16.4,3.2,1.6,4.8,0.205,1.5,1.2,2.8,1.4,,2023-24,2023-24,GOS,2,22.3,16.0,7.0,10.5,0.667,0.0,0.0,0.0,2.0,3.0,0.667,6.0,2.5,8.5,1.5,1.5,1.5,2.0,2.5,2.2144112395162323
286.0,Cam Whitmore,19.0,HOU,SF,47.0,2.0,880.0,16.6,0.561,0.471,0.24,5.3,16.7,11.0,6.0,1.7,1.8,8.2,27.1,0.4,1.1,1.5,0.082,1.0,-0.9,0.1,0.5,,2023-24,2023-24,HOU,6,31.0,19.3,7.7,17.2,0.447,2.3,8.2,0.286,1.7,2.7,0.625,1.0,4.2,5.2,2.0,2.5,0.5,2.3,1.3,1.04353764181144
301.0,Ben Sheppard,22.0,IND,SG,57.0,1.0,814.0,8.1,0.524,0.681,0.114,2.1,10.3,6.2,7.5,1.9,0.2,5.9,13.2,0.3,0.4,0.8,0.046,-3.3,-0.1,-3.4,-0.3,,2023-24,2023-24,IND,5,29.9,10.6,4.0,9.6,0.417,2.4,6.2,0.387,0.2,0.4,0.5,1.0,2.8,3.8,1.2,0.8,0.2,1.0,3.2,-0.0728953957995979
326.0,Jalen Wilson,23.0,BRK,PF,43.0,3.0,664.0,10.8,0.537,0.413,0.257,7.5,14.2,10.8,9.3,0.8,0.5,8.7,14.3,0.6,0.4,1.1,0.077,-1.8,-1.1,-2.9,-0.2,,2023-24,2023-24,BRK,5,30.0,17.6,4.8,11.0,0.436,2.2,4.8,0.458,5.8,7.4,0.784,3.0,4.8,7.8,2.6,1.0,0.6,1.2,2.8,0.3120412772565468
328.0,Rayan Rupert,19.0,POR,SG,39.0,12.0,633.0,5.8,0.451,0.484,0.155,4.0,12.8,8.1,13.5,0.9,0.4,15.3,13.6,-0.4,0.3,-0.1,-0.009,-5.6,-1.2,-6.7,-0.8,,2023-24,2023-24,POR,5,18.2,3.6,1.2,4.8,0.25,0.0,1.0,0.0,1.2,2.4,0.5,1.2,2.4,3.6,1.2,0.6,0.2,1.2,2.6,-0.7962144314631202
344.0,Trey Jemison,24.0,2TM,C,25.0,14.0,573.0,11.8,0.582,0.0,0.184,11.7,13.9,12.8,7.1,1.0,4.6,18.8,13.5,0.3,0.6,0.9,0.073,-4.7,-0.4,-5.1,-0.5,,2023-24,2023-24,PHX,5,23.1,8.0,3.4,5.6,0.607,0.0,0.0,0.0,1.2,1.6,0.75,2.6,4.2,6.8,0.6,0.8,0.6,1.8,4.8,0.1632661868853147
351.0,Julian Strawther,21.0,DEN,SF,50.0,0.0,545.0,8.2,0.482,0.622,0.14,1.0,11.1,6.2,11.3,1.5,1.1,8.9,20.7,-0.4,0.6,0.2,0.015,-4.6,-1.4,-6.0,-0.6,,2023-24,2023-24,DEN,5,29.0,18.2,5.6,14.0,0.4,3.2,9.4,0.34,3.8,5.0,0.76,0.4,4.2,4.6,1.8,0.8,0.4,0.6,1.2,-0.4461025546345318
388.0,Kobe Brown,24.0,LAC,PF,44.0,0.0,394.0,7.6,0.49,0.533,0.022,5.9,11.6,8.9,8.1,1.5,1.4,9.0,11.1,0.1,0.3,0.5,0.055,-4.0,0.2,-3.8,-0.2,,2023-24,2023-24,LAC,5,25.5,15.2,5.4,11.8,0.458,2.6,6.0,0.433,1.8,3.0,0.6,1.6,5.4,7.0,1.8,1.8,1.0,1.0,3.8,-0.1070420448747928
400.0,Jarace Walker,20.0,IND,PF,33.0,0.0,340.0,11.8,0.527,0.5,0.082,4.0,17.0,10.5,13.9,2.1,2.6,13.0,16.1,0.1,0.3,0.4,0.058,-0.5,0.7,0.2,0.2,,2023-24,2023-24,IND,4,30.1,14.3,6.0,17.5,0.343,1.3,7.0,0.179,1.0,2.3,0.444,1.3,6.5,7.8,3.3,1.3,1.3,2.3,3.3,0.5901900878983791
402.0,Olivier-Maxence Prosper,21.0,DAL,PF,40.0,1.0,336.0,11.6,0.496,0.433,0.394,8.2,17.5,12.8,8.4,1.0,1.0,6.2,16.6,0.2,0.3,0.5,0.076,-1.7,-1.3,-2.9,-0.1,,2023-24,2023-24,DAL,5,25.4,12.6,3.6,8.2,0.439,0.8,3.4,0.235,4.6,5.6,0.821,1.2,4.2,5.4,1.2,0.8,0.2,1.2,2.4,0.3668390063470679
405.0,Julian Phillips,20.0,CHI,SF,40.0,0.0,323.0,7.0,0.521,0.494,0.247,4.1,8.5,6.2,5.3,1.1,2.2,10.5,13.0,0.0,0.2,0.2,0.031,-4.7,-0.6,-5.3,-0.3,,2023-24,2023-24,CHI,4,23.8,8.8,3.3,6.3,0.52,1.0,2.3,0.444,1.3,2.3,0.556,1.8,1.3,3.0,0.0,0.5,0.5,1.5,4.0,-0.3983635254404281
416.0,Ricky Council,22.0,PHI,SG,32.0,0.0,289.0,18.6,0.604,0.286,0.634,5.3,12.4,8.8,8.2,1.4,0.3,3.4,22.1,0.8,0.3,1.0,0.173,2.1,-0.8,1.3,0.2,,2023-24,2023-24,PHL,5,24.6,9.4,2.6,7.2,0.361,0.2,2.0,0.1,4.0,5.2,0.769,0.8,3.4,4.2,1.2,0.4,0.6,1.4,0.8,1.7096074729591508
418.0,Leaky Black,24.0,CHO,SF,26.0,3.0,284.0,11.5,0.589,0.385,0.288,3.5,15.9,9.5,11.4,1.4,3.6,9.3,10.1,0.3,0.2,0.5,0.084,-2.6,0.3,-2.4,0.0,,2023-24,2023-24,CHA,2,15.0,4.0,1.5,2.5,0.6,1.0,1.5,0.667,0.0,0.0,0.0,1.5,4.5,6.0,1.0,0.0,0.0,2.0,0.5,0.4417235261248535
439.0,Colby Jones,21.0,SAC,SG,30.0,0.0,192.0,8.9,0.422,0.31,0.155,9.7,13.7,11.7,13.9,1.8,2.4,11.6,19.1,-0.2,0.2,0.0,0.007,-5.4,0.4,-5.0,-0.1,,2023-24,2023-24,SAC,4,27.4,10.0,4.0,10.3,0.39,1.3,5.3,0.238,0.8,1.8,0.429,0.5,3.8,4.3,2.3,1.5,0.8,2.3,1.3,-0.3367690819627891
462.0,Jalen Pickett,24.0,DEN,SG,27.0,0.0,122.0,9.7,0.571,0.714,0.114,0.9,11.5,6.4,21.7,1.6,0.0,19.7,16.4,0.0,0.1,0.2,0.065,-2.7,-0.5,-3.3,0.0,,2023-24,2023-24,DEN,5,31.2,12.4,5.2,9.8,0.531,1.2,2.8,0.429,0.8,1.4,0.571,0.4,4.0,4.4,5.6,1.2,1.0,2.0,2.4,0.1397337952582387
477.0,Maxwell Lewis,21.0,LAL,SF,34.0,0.0,103.0,-3.9,0.246,0.429,0.143,2.3,2.1,2.2,6.8,0.9,0.8,30.9,13.6,-0.5,0.0,-0.4,-0.195,-10.3,-3.2,-13.5,-0.3,,2023-24,2023-24,LAL,5,20.2,5.4,2.2,6.8,0.324,0.4,2.4,0.167,0.6,0.8,0.75,1.2,2.8,4.0,1.4,0.4,0.2,1.4,1.2,-2.978434797024485
28.0,Bub Carrington,19.0,WAS,PG,82.0,57.0,2458.0,9.0,0.514,0.544,0.114,1.4,13.1,7.2,21.2,1.0,0.8,15.2,15.8,-0.4,0.6,0.2,0.005,-3.3,-1.3,-4.6,-1.6,,2024-25,2024-25,WAS,5,32.6,15.8,4.6,14.0,0.329,2.8,7.8,0.359,3.8,4.4,0.864,1.0,6.4,7.4,5.2,1.0,0.6,2.4,2.2,-0.3010141027347424
65.0,Stephon Castle,20.0,SAS,PG,81.0,47.0,2162.0,13.7,0.522,0.337,0.348,4.4,10.3,7.4,22.8,1.7,0.9,13.4,26.0,0.1,1.0,1.1,0.025,-1.5,-1.7,-3.2,-0.6,ROY-1,2024-25,2024-25,SAS,1,29.4,22.0,8.0,21.0,0.381,2.0,6.0,0.333,4.0,5.0,0.8,2.0,3.0,5.0,4.0,1.0,0.0,5.0,1.0,0.2668480346500559
84.0,Jaylen Wells,21.0,MEM,SG,79.0,74.0,2043.0,10.5,0.56,0.58,0.2,4.6,9.3,6.9,8.4,1.0,0.4,8.6,15.9,2.1,1.4,3.5,0.083,-1.2,-1.0,-2.2,-0.1,ROY-3,2024-25,2024-25,MEM,6,29.2,13.2,4.5,9.3,0.482,2.0,5.0,0.4,2.2,2.2,1.0,0.2,2.2,2.3,1.0,1.0,0.3,0.7,2.7,0.381821774301218
97.0,Yves Missi,20.0,NOP,C,73.0,67.0,1956.0,15.4,0.572,0.002,0.415,13.7,19.7,16.6,7.2,0.9,4.8,12.4,14.3,2.5,1.1,3.6,0.089,-1.6,-1.4,-3.0,-0.5,,2024-25,2024-25,NOP,4,21.7,8.0,3.0,6.5,0.462,0.0,0.0,0.0,2.0,3.0,0.667,2.3,2.5,4.8,2.0,0.3,1.8,2.3,2.8,0.6970219935043809
117.0,Zaccharie Risacher,19.0,ATL,SF,75.0,73.0,1843.0,12.2,0.558,0.442,0.191,5.0,11.1,8.0,7.1,1.3,1.8,9.8,20.9,0.6,1.1,1.8,0.046,-1.7,-1.8,-3.5,-0.7,ROY-2,2024-25,2024-25,ATL,2,29.5,14.5,5.5,14.0,0.393,2.0,8.0,0.25,1.5,3.5,0.429,1.5,3.5,5.0,2.0,0.0,1.0,1.0,2.5,0.2214958423722497
119.0,Isaiah Collier,20.0,UTA,PG,71.0,46.0,1839.0,9.7,0.494,0.305,0.277,1.9,11.8,6.9,34.3,1.7,0.8,25.0,18.9,-1.3,0.5,-0.8,-0.021,-3.8,-1.5,-5.3,-1.6,,2024-25,2024-25,UTA,4,28.0,11.8,5.0,11.5,0.435,0.3,2.8,0.091,1.5,2.5,0.6,0.3,3.3,3.5,4.5,2.5,0.3,4.3,2.8,-0.4304173193284902
126.0,Alex Sarr,19.0,WAS,C,67.0,67.0,1814.0,12.9,0.482,0.412,0.199,7.1,17.9,12.5,13.9,1.2,5.0,11.2,23.5,-1.6,1.3,-0.3,-0.007,-2.2,-1.0,-3.3,-0.6,ROY-4,2024-25,2024-25,WAS,4,29.6,5.5,2.3,11.8,0.191,0.5,4.3,0.118,0.5,1.0,0.5,3.5,4.3,7.8,3.3,0.8,2.5,2.3,4.3,0.0554648286246869
128.0,Kyshawn George,21.0,WAS,SG,68.0,38.0,1802.0,8.8,0.503,0.648,0.17,2.8,13.7,8.2,13.3,1.8,2.5,14.2,15.9,-0.9,1.1,0.1,0.003,-3.8,-0.3,-4.1,-0.9,,2024-25,2024-25,WAS,5,23.2,9.4,3.0,5.8,0.517,2.0,4.2,0.476,1.4,1.8,0.778,0.6,3.4,4.0,2.0,0.8,0.6,3.4,3.8,-0.2781635831422548
157.0,Tristan Da Silva,23.0,ORL,SF,74.0,38.0,1629.0,9.9,0.522,0.495,0.13,4.9,12.7,8.6,10.3,1.0,1.1,9.9,15.2,0.5,1.9,2.5,0.073,-2.3,-0.3,-2.6,-0.3,,2024-25,2024-25,ORL,3,26.8,17.7,5.7,9.3,0.607,3.3,5.7,0.588,3.0,3.0,1.0,1.0,4.0,5.0,3.0,1.3,0.0,1.3,1.0,0.255477316997185
175.0,Kyle Filipowski,21.0,UTA,C,72.0,27.0,1522.0,14.9,0.594,0.425,0.276,8.0,23.1,15.6,13.9,1.5,1.4,14.9,18.7,1.5,1.0,2.5,0.078,-0.6,-0.3,-1.0,0.4,,2024-25,2024-25,UTA,5,25.3,16.4,6.0,13.2,0.455,1.6,4.2,0.381,2.8,4.0,0.7,1.6,5.2,6.8,2.4,1.2,0.6,1.8,4.2,0.7972587762705775
177.0,Matas Buzelis,20.0,CHI,SF,80.0,31.0,1511.0,12.5,0.571,0.479,0.195,3.9,15.2,9.6,7.2,0.9,4.3,10.9,18.7,0.5,1.4,1.9,0.06,-2.0,-0.5,-2.5,-0.2,ROY-7,2024-25,2024-25,CHI,5,29.7,16.4,5.6,16.6,0.337,1.2,5.6,0.214,4.0,5.4,0.741,0.6,3.6,4.2,0.8,2.0,2.0,2.4,2.4,0.3993773252694111
179.0,Dalton Knecht,23.0,LAL,SF,78.0,16.0,1494.0,12.7,0.594,0.61,0.151,2.9,13.1,8.1,6.5,0.8,0.5,5.9,18.5,1.7,1.0,2.7,0.086,-0.1,-1.7,-1.8,0.1,,2024-25,2024-25,LAL,3,31.2,21.3,7.7,18.3,0.418,3.0,7.7,0.391,3.0,3.7,0.818,0.7,4.7,5.3,2.3,1.7,0.7,2.0,3.0,0.5954484630954376
184.0,Jamal Shead,22.0,TOR,PG,75.0,11.0,1467.0,9.9,0.499,0.442,0.137,2.1,6.4,4.2,29.8,1.9,0.7,18.0,18.6,-0.2,1.1,0.8,0.027,-3.2,-0.9,-4.1,-0.8,,2024-25,2024-25,TOR,5,20.5,8.2,3.2,7.6,0.421,0.6,2.2,0.273,1.2,2.0,0.6,1.2,2.2,3.4,3.8,1.2,0.4,2.0,3.0,-0.0895770801866956
189.0,Kel'el Ware,20.0,MIA,C,64.0,36.0,1422.0,17.4,0.603,0.239,0.144,9.1,27.5,18.4,6.5,1.4,4.8,10.4,17.2,1.7,2.5,4.1,0.14,-0.7,0.6,-0.1,0.7,ROY-6,2024-25,2024-25,MIA,6,26.5,18.0,7.0,11.3,0.618,0.5,1.7,0.3,3.5,5.0,0.7,1.7,6.7,8.3,1.0,1.0,1.5,1.8,3.2,1.3429950843036569
191.0,Zach Edey,22.0,MEM,C,66.0,55.0,1416.0,18.2,0.624,0.12,0.293,17.5,23.4,20.5,6.1,1.2,5.5,15.3,16.4,2.7,2.2,4.9,0.165,-0.2,0.1,-0.1,0.7,ROY-5,2024-25,2024-25,MEM,1,8.6,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.5138215921866272
194.0,Ryan Dunn,22.0,PHO,SF,74.0,44.0,1410.0,10.7,0.517,0.553,0.082,7.5,13.5,10.6,5.7,1.5,2.7,7.5,16.7,0.2,0.7,1.0,0.034,-2.9,-1.2,-4.1,-0.7,,2024-25,2024-25,PHX,4,25.4,5.8,2.8,8.0,0.344,0.3,3.3,0.077,0.0,0.3,0.0,1.3,2.5,3.8,1.8,1.3,1.5,1.5,2.3,0.0009218116091945
211.0,Donovan Clingan,20.0,POR,C,67.0,37.0,1324.0,17.4,0.574,0.147,0.311,17.3,26.1,21.6,8.3,1.2,7.5,15.9,14.2,1.8,2.2,4.0,0.144,-1.7,1.4,-0.3,0.6,,2024-25,2024-25,POR,4,25.4,9.0,3.8,10.5,0.357,0.8,3.3,0.231,0.8,1.5,0.5,3.5,8.8,12.3,2.0,0.8,4.3,2.8,2.8,1.34220930410594
215.0,Jonathan Mogbo,23.0,TOR,PF,63.0,18.0,1286.0,11.9,0.496,0.197,0.23,8.9,17.3,13.0,15.3,2.1,2.5,15.1,15.0,0.3,1.6,1.9,0.071,-2.9,1.0,-1.9,0.0,,2024-25,2024-25,TOR,2,12.9,3.5,1.5,2.5,0.6,0.0,0.5,0.0,0.5,1.0,0.5,0.5,3.0,3.5,2.0,0.5,0.5,1.5,1.5,0.4599302278189779
219.0,Ron Holland,19.0,DET,SF,81.0,2.0,1266.0,11.1,0.556,0.363,0.293,3.5,15.5,9.5,8.9,1.9,1.3,13.3,18.1,0.2,1.5,1.8,0.067,-3.3,0.3,-3.0,-0.3,,2024-25,2024-25,DET,4,27.4,18.8,7.3,17.8,0.408,1.0,4.3,0.235,3.3,5.0,0.65,2.0,4.5,6.5,2.3,1.5,1.0,1.0,1.8,0.2803192835103945
224.0,Tidjane Salaun,19.0,CHO,PF,60.0,10.0,1244.0,7.7,0.457,0.594,0.272,5.9,18.4,12.0,8.5,1.1,1.1,13.1,15.2,-0.9,0.9,0.0,0.002,-4.3,-0.8,-5.2,-1.0,,2024-25,2024-25,CHA,3,19.4,9.0,3.7,8.7,0.423,0.3,3.3,0.1,1.3,2.7,0.5,3.0,4.0,7.0,0.3,0.0,0.0,0.7,2.0,-0.4666092318470845
244.0,Justin Edwards,21.0,PHI,SF,44.0,26.0,1155.0,11.3,0.559,0.503,0.122,4.3,10.4,7.3,8.9,1.9,1.4,11.0,16.9,0.4,0.5,0.9,0.039,-2.1,-1.6,-3.7,-0.5,,2024-25,2024-25,PHL,5,20.3,8.6,3.6,8.0,0.45,0.6,3.0,0.2,0.8,1.2,0.667,0.6,2.6,3.2,1.6,0.2,0.4,1.6,2.6,0.1049530422223718
244.0,Justin Edwards,21.0,PHI,SF,44.0,26.0,1155.0,11.3,0.559,0.503,0.122,4.3,10.4,7.3,8.9,1.9,1.4,11.0,16.9,0.4,0.5,0.9,0.039,-2.1,-1.6,-3.7,-0.5,,2024-25,2024-25,PHL,1,14.3,3.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1049530422223718
253.0,Ja'Kobe Walter,20.0,TOR,SG,52.0,18.0,1103.0,10.8,0.523,0.473,0.211,5.6,10.1,7.8,10.2,1.9,0.9,10.4,18.2,0.3,0.9,1.2,0.052,-2.3,-0.6,-3.0,-0.3,,2024-25,2024-25,TOR,5,24.0,11.6,3.2,9.2,0.348,1.2,5.6,0.214,4.0,4.6,0.87,0.8,2.0,2.8,1.0,0.4,0.2,1.6,1.6,0.1911569630270679
260.0,Cody Williams,20.0,UTA,SG,50.0,21.0,1060.0,3.7,0.419,0.525,0.156,2.8,8.7,5.7,7.4,1.0,1.4,13.8,12.5,-1.2,0.1,-1.2,-0.053,-6.1,-1.2,-7.3,-1.4,,2024-25,2024-25,UTA,4,30.1,15.0,5.8,10.5,0.548,1.5,4.0,0.375,2.0,2.3,0.889,0.5,2.5,3.0,2.3,0.3,1.0,2.0,1.5,-1.2040383938691708
262.0,Oso Ighodaro,22.0,PHO,PF,61.0,6.0,1045.0,11.1,0.61,0.011,0.267,7.2,16.2,11.9,9.1,1.3,2.6,15.7,10.5,1.1,0.6,1.6,0.075,-2.9,0.3,-2.6,-0.2,,2024-25,2024-25,PHX,5,26.4,7.0,2.6,5.2,0.5,0.0,0.0,0.0,1.8,2.0,0.9,2.4,3.6,6.0,4.2,1.2,1.2,2.2,2.6,0.3532931693165658
264.0,Jamison Battle,23.0,TOR,SF,59.0,10.0,1042.0,10.7,0.59,0.746,0.052,3.7,12.8,8.1,7.1,0.8,0.9,7.1,15.3,1.0,0.7,1.7,0.079,-0.9,-1.3,-2.3,-0.1,,2024-25,2024-25,TOR,5,14.0,7.4,2.6,4.6,0.565,1.8,3.0,0.6,0.4,0.4,1.0,0.2,0.8,1.0,1.0,0.2,0.0,0.2,0.2,0.3694681057805059
287.0,Adem Bona,21.0,PHI,C,58.0,11.0,905.0,16.5,0.714,0.005,0.521,11.1,19.9,15.3,4.4,1.4,7.5,20.5,14.3,1.4,0.9,2.3,0.121,-2.9,0.2,-2.7,-0.2,,2024-25,2024-25,PHL,1,23.2,8.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,5.0,1.0,5.0,0.9492642014909106
287.0,Adem Bona,21.0,PHI,C,58.0,11.0,905.0,16.5,0.714,0.005,0.521,11.1,19.9,15.3,4.4,1.4,7.5,20.5,14.3,1.4,0.9,2.3,0.121,-2.9,0.2,-2.7,-0.2,,2024-25,2024-25,PHL,5,21.0,5.8,2.4,3.4,0.706,0.0,0.0,0.0,1.0,1.2,0.833,1.4,3.6,5.0,0.8,1.0,2.4,2.6,5.2,0.9492642014909106
306.0,Karlo Matkovic,23.0,NOP,PF,42.0,7.0,791.0,15.6,0.639,0.281,0.187,8.5,20.4,14.2,8.6,1.3,5.0,14.5,15.9,1.0,0.6,1.6,0.096,-1.9,-0.2,-2.0,0.0,,2024-25,2024-25,NOP,4,18.0,10.8,4.3,6.5,0.654,0.5,1.8,0.286,1.8,2.0,0.875,1.8,2.5,4.3,2.0,1.0,1.8,2.8,3.0,0.8362574122307578
310.0,Pelle Larsson,23.0,MIA,SG,55.0,8.0,782.0,10.2,0.546,0.468,0.3,4.0,9.0,6.5,11.6,2.0,0.9,9.5,14.4,0.6,0.8,1.4,0.086,-3.8,0.7,-3.1,-0.2,,2024-25,2024-25,MIA,6,24.4,12.5,4.3,9.2,0.473,1.0,2.8,0.353,2.8,3.7,0.773,0.5,3.2,3.7,3.7,1.2,0.3,2.2,2.8,0.2891234429281664
